IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
1789,Agapes fraternelles #9360,2020-03-09,56 Rue de la Paix,Viviane de Gaule
1790,Agapes fraternelles #9948,2018-11-10,135 Allée des Preux,Lancelot de Galles
1791,Souper d'apparat #3115,2021-01-29,141 Boulevard du Roi,Viviane Pendragon
1792,Agapes fraternelles #351,2016-04-07,181 Place d'Armes,Tristan d'Orkney
1793,Banquet royal #6854,2017-03-31,115 Avenue des Chevaliers,Gauvain des Îles
1794,Dîner de gala #3167,2021-04-15,151 Boulevard du Roi,Élaine de Cornouailles
1795,Agapes fraternelles #2604,2017-11-17,70 Allée des Preux,Lancelot de Galles
1796,Souper d'apparat #6637,2023-07-11,69 Allée des Preux,Perceval de Galles
1797,Agapes fraternelles #1437,2018-11-14,175 Rue de la Paix,Tristan des Îles
1798,Dîner de gala #9977,2016-05-21,28 Chemin des Dames,Lancelot du Lac
1799,Festin des chevaliers #8604,2011-10-03,162 Boulevard du Roi,Arthur de Gaule
1800,Agapes fraternelles #7917,2010-02-17,36 Allée des Preux,Lancelot de Bretagne
1801,Souper d'apparat #6618,2018-03-05,69 Place d'Armes,Perceval de Gaule
1802,Déjeuner des preux #1801,2023-11-05,121 Chemin des Dames,Tristan de Gaule
1803,Agapes fraternelles #4182,2023-05-31,148 Allée des Preux,Élaine de Lyonesse
1804,Banquet royal #7045,2020-11-19,72 Rue de la Paix,Élaine Pendragon
1805,Agapes fraternelles #4062,2014-11-20,142 Boulevard du Roi,Morgane de Galles
1806,Dîner de gala #3979,2021-01-02,131 Rue de la Paix,Morgane de Gaule
1807,Déjeuner des preux #9722,2024-11-20,59 Boulevard du Roi,Arthur de Bretagne
1808,Festin des chevaliers #6194,2019-04-12,129 Rue de la Paix,Guenièvre de Cornouailles
1809,Agapes fraternelles #3102,2004-01-25,124 Place d'Armes,Lancelot de Gaule
1810,Banquet royal #4174,2012-11-02,94 Rue de la Paix,Gauvain Pendragon
1811,Déjeuner des preux #9539,2024-05-27,162 Place d'Armes,Lancelot de Gaule
1812,Déjeuner des preux #2948,2019-04-12,95 Place d'Armes,Gauvain Le Fay
1813,Agapes fraternelles #1885,2020-12-30,46 Rue de la Paix,Guenièvre de Galles
1814,Dîner de gala #1767,2020-11-19,6 Boulevard du Roi,Guenièvre de Bretagne
1815,Dîner de gala #8263,2011-10-12,20 Chemin des Dames,Gauvain de Cornouailles
1816,Agapes fraternelles #2502,2007-04-05,127 Avenue des Chevaliers,Arthur du Lac
1817,Festin des chevaliers #3513,2004-11-20,178 Place d'Armes,Gauvain Le Fay
1818,Dîner de gala #2123,2024-10-14,143 Allée des Preux,Élaine de Galles
1819,Festin des chevaliers #4476,2021-04-09,190 Rue de la Paix,Lancelot du Lac
1820,Banquet royal #1921,2023-03-26,93 Allée des Preux,Lancelot de Lyonesse
1821,Festin des chevaliers #3090,2017-05-21,122 Chemin des Dames,Morgane d'Orkney
1822,Agapes fraternelles #1702,2024-04-05,118 Place d'Armes,Lancelot d'Orkney
1823,Agapes fraternelles #3485,2019-06-22,194 Rue de la Paix,Élaine Pendragon
1824,Agapes fraternelles #6562,2019-10-28,143 Chemin des Dames,Iseult de Gaule
1825,Déjeuner des preux #7826,2004-03-23,166 Place d'Armes,Élaine de Galles
1826,Festin des chevaliers #7077,2023-05-09,116 Boulevard du Roi,Gauvain de Gaule
1827,Banquet royal #4468,2024-04-24,193 Rue de la Paix,Perceval de Bretagne
1828,Déjeuner des preux #8101,2015-10-20,96 Chemin des Dames,Arthur de Gaule
1829,Banquet royal #42,2022-02-25,182 Rue de la Paix,Tristan Pendragon
1830,Souper d'apparat #2595,2018-10-19,34 Chemin des Dames,Iseult de Gaule
1831,Déjeuner des preux #7378,2023-10-09,126 Boulevard du Roi,Guenièvre du Lac
1832,Agapes fraternelles #6159,2023-11-11,171 Boulevard du Roi,Élaine de Lyonesse
1833,Festin des chevaliers #7968,2018-03-27,122 Place d'Armes,Arthur Le Fay
1834,Déjeuner des preux #7787,2008-08-26,8 Allée des Preux,Gauvain de Gaule
1835,Banquet royal #2991,2011-10-11,8 Boulevard du Roi,Lancelot de Lyonesse
1836,Souper d'apparat #1698,2022-09-30,66 Place d'Armes,Guenièvre d'Orkney
1837,Agapes fraternelles #6785,2012-10-05,163 Boulevard du Roi,Viviane de Bretagne
1838,Dîner de gala #6250,2021-05-06,123 Chemin des Dames,Gauvain des Îles
1839,Déjeuner des preux #1770,2017-10-06,41 Avenue des Chevaliers,Gauvain du Lac
1840,Festin des chevaliers #938,2010-10-19,23 Chemin des Dames,Gauvain de Gaule
1841,Souper d'apparat #1197,2013-03-07,7 Rue de la Paix,Guenièvre Le Fay
1842,Souper d'apparat #9195,2015-04-21,117 Place d'Armes,Viviane de Galles
1843,Déjeuner des preux #8757,2021-03-12,19 Allée des Preux,Lancelot de Galles
1844,Agapes fraternelles #7757,2022-04-24,170 Allée des Preux,Viviane du Lac
1845,Déjeuner des preux #3292,2016-11-10,18 Avenue des Chevaliers,Tristan de Galles
1846,Festin des chevaliers #1879,2020-10-24,32 Place d'Armes,Viviane d'Orkney
1847,Banquet royal #170,2019-03-13,85 Chemin des Dames,Lancelot des Îles
1848,Déjeuner des preux #7700,2015-10-14,102 Boulevard du Roi,Élaine Pendragon
1849,Banquet royal #7338,2021-07-29,133 Avenue des Chevaliers,Viviane de Lyonesse
1850,Festin des chevaliers #4683,2014-04-24,67 Allée des Preux,Guenièvre de Gaule
1851,Souper d'apparat #3654,2016-03-31,199 Rue de la Paix,Iseult de Cornouailles
1852,Agapes fraternelles #3640,2018-04-27,157 Chemin des Dames,Morgane de Cornouailles
1853,Festin des chevaliers #1945,2018-04-10,49 Rue de la Paix,Guenièvre de Lyonesse
1854,Déjeuner des preux #2166,2023-10-21,120 Chemin des Dames,Tristan de Bretagne
1855,Déjeuner des preux #7166,2008-09-26,2 Place d'Armes,Élaine de Gaule
1856,Dîner de gala #5601,2017-03-28,76 Rue de la Paix,Élaine Le Fay
1857,Déjeuner des preux #3536,2024-04-05,166 Rue de la Paix,Guenièvre de Cornouailles
1858,Déjeuner des preux #4296,2003-09-01,131 Place d'Armes,Gauvain de Gaule
1859,Agapes fraternelles #3100,2012-10-28,116 Place d'Armes,Gauvain de Galles
1860,Banquet royal #4160,2021-10-13,45 Rue de la Paix,Guenièvre de Cornouailles
1861,Festin des chevaliers #2603,2011-10-18,127 Place d'Armes,Iseult d'Orkney
1862,Souper d'apparat #6110,2022-09-22,111 Boulevard du Roi,Lancelot de Galles
1863,Agapes fraternelles #8152,2022-08-08,71 Avenue des Chevaliers,Morgane de Galles
1864,Festin des chevaliers #4109,2014-11-15,97 Avenue des Chevaliers,Gauvain de Bretagne
1865,Souper d'apparat #3789,2016-11-27,150 Place d'Armes,Élaine de Galles
1866,Dîner de gala #5821,2024-09-14,132 Avenue des Chevaliers,Tristan Pendragon
1867,Banquet royal #6154,2015-04-12,105 Boulevard du Roi,Tristan d'Orkney
1868,Déjeuner des preux #7733,2020-11-06,163 Boulevard du Roi,Lancelot Pendragon
1869,Festin des chevaliers #7686,2020-04-10,62 Boulevard du Roi,Perceval de Galles
1870,Déjeuner des preux #2176,2018-03-22,158 Allée des Preux,Iseult des Îles
1871,Agapes fraternelles #9360,2011-09-20,158 Boulevard du Roi,Perceval de Lyonesse
1872,Déjeuner des preux #3686,2021-05-22,118 Avenue des Chevaliers,Arthur du Lac
1873,Banquet royal #5765,2018-03-06,147 Place d'Armes,Tristan d'Orkney
1874,Souper d'apparat #2660,2016-04-28,132 Boulevard du Roi,Viviane de Lyonesse
1875,Agapes fraternelles #8668,2024-11-01,99 Place d'Armes,Élaine Pendragon
1876,Festin des chevaliers #5164,2010-07-29,74 Boulevard du Roi,Arthur de Galles
1877,Déjeuner des preux #2998,2023-06-20,135 Avenue des Chevaliers,Morgane de Bretagne
1878,Souper d'apparat #3680,2015-04-22,184 Place d'Armes,Gauvain du Lac
1879,Souper d'apparat #9310,2023-11-17,64 Boulevard du Roi,Guenièvre de Lyonesse
1880,Déjeuner des preux #1288,2013-10-01,157 Chemin des Dames,Tristan d'Orkney
1881,Festin des chevaliers #3822,2018-05-10,66 Place d'Armes,Tristan de Lyonesse
1882,Agapes fraternelles #7045,2023-03-11,99 Rue de la Paix,Tristan des Îles
1883,Agapes fraternelles #6278,2014-03-12,97 Place d'Armes,Tristan de Galles
1884,Déjeuner des preux #7051,2005-11-19,179 Place d'Armes,Viviane des Îles
1885,Souper d'apparat #4965,2015-10-02,17 Allée des Preux,Arthur de Gaule
1886,Agapes fraternelles #7789,2024-03-13,193 Avenue des Chevaliers,Gauvain des Îles
1887,Dîner de gala #9517,2018-03-07,19 Place d'Armes,Élaine de Cornouailles
1888,Déjeuner des preux #5233,2019-04-06,147 Boulevard du Roi,Perceval de Bretagne
1889,Banquet royal #2491,2020-01-23,140 Avenue des Chevaliers,Tristan de Gaule
1890,Banquet royal #5555,2017-01-20,158 Avenue des Chevaliers,Viviane de Galles
1891,Déjeuner des preux #7701,2024-01-19,2 Boulevard du Roi,Viviane de Bretagne
1892,Agapes fraternelles #1525,2021-03-05,187 Allée des Preux,Viviane de Bretagne
1893,Déjeuner des preux #3985,2018-03-12,178 Place d'Armes,Arthur des Îles
1894,Banquet royal #5608,2020-10-18,28 Avenue des Chevaliers,Morgane Pendragon
1895,Agapes fraternelles #2615,2015-09-05,106 Allée des Preux,Iseult de Galles
1896,Dîner de gala #9567,2013-04-01,186 Chemin des Dames,Élaine de Gaule
1897,Banquet royal #7906,2024-11-20,15 Boulevard du Roi,Viviane de Bretagne
1898,Dîner de gala #4299,2013-11-12,77 Place d'Armes,Iseult de Gaule
1899,Festin des chevaliers #3210,2008-03-30,14 Avenue des Chevaliers,Morgane Le Fay
1900,Souper d'apparat #1365,2024-08-12,132 Avenue des Chevaliers,Gauvain d'Orkney
1901,Dîner de gala #7352,2009-04-25,73 Place d'Armes,Élaine de Lyonesse
1902,Festin des chevaliers #1241,2011-12-31,25 Chemin des Dames,Gauvain de Gaule
1903,Dîner de gala #5439,2018-11-14,125 Chemin des Dames,Perceval Le Fay
1904,Agapes fraternelles #5680,2020-03-20,2 Boulevard du Roi,Guenièvre Le Fay
1905,Festin des chevaliers #9944,2006-11-16,180 Rue de la Paix,Morgane de Lyonesse
1906,Souper d'apparat #9386,2024-04-21,79 Boulevard du Roi,Morgane de Bretagne
1907,Souper d'apparat #6568,2018-09-11,135 Boulevard du Roi,Perceval du Lac
1908,Dîner de gala #7757,2020-09-10,19 Avenue des Chevaliers,Gauvain de Cornouailles
1909,Banquet royal #5118,2015-02-22,165 Place d'Armes,Iseult de Lyonesse
1910,Dîner de gala #4391,2013-11-25,36 Allée des Preux,Guenièvre de Gaule
1911,Agapes fraternelles #1395,2011-03-28,116 Allée des Preux,Lancelot d'Orkney
1912,Banquet royal #1506,2008-07-06,6 Chemin des Dames,Arthur de Bretagne
1913,Banquet royal #4832,2019-10-23,114 Allée des Preux,Élaine de Bretagne
1914,Agapes fraternelles #9751,2013-10-24,94 Boulevard du Roi,Gauvain d'Orkney
1915,Festin des chevaliers #5401,2020-03-08,183 Avenue des Chevaliers,Perceval de Cornouailles
1916,Souper d'apparat #3747,2024-11-28,101 Boulevard du Roi,Tristan d'Orkney
1917,Déjeuner des preux #690,2015-10-15,99 Chemin des Dames,Lancelot d'Orkney
1918,Dîner de gala #9408,2012-03-02,11 Rue de la Paix,Perceval de Gaule
1919,Dîner de gala #4234,2024-10-20,36 Place d'Armes,Iseult Pendragon
1920,Déjeuner des preux #2486,2012-04-17,25 Rue de la Paix,Gauvain de Cornouailles
1921,Banquet royal #8779,2016-10-30,107 Chemin des Dames,Perceval Pendragon
1922,Dîner de gala #9782,2023-11-30,156 Boulevard du Roi,Morgane de Bretagne
1923,Dîner de gala #1937,2024-10-01,16 Boulevard du Roi,Viviane d'Orkney
1924,Dîner de gala #234,2009-03-10,55 Rue de la Paix,Arthur des Îles
1925,Déjeuner des preux #8391,2014-04-27,197 Avenue des Chevaliers,Lancelot Pendragon
1926,Banquet royal #6706,2016-04-28,198 Boulevard du Roi,Iseult de Galles
1927,Agapes fraternelles #6109,2011-03-07,77 Chemin des Dames,Perceval de Galles
1928,Déjeuner des preux #3550,2021-10-31,18 Chemin des Dames,Morgane de Bretagne
1929,Souper d'apparat #4706,2023-08-18,198 Avenue des Chevaliers,Guenièvre de Bretagne
1930,Festin des chevaliers #9418,2016-03-05,122 Chemin des Dames,Morgane de Lyonesse
1931,Banquet royal #4922,2006-04-20,65 Chemin des Dames,Viviane Le Fay
1932,Banquet royal #1361,2011-04-20,144 Chemin des Dames,Perceval de Galles
1933,Agapes fraternelles #3037,2024-03-12,122 Rue de la Paix,Guenièvre de Lyonesse
1934,Agapes fraternelles #5772,2019-10-18,120 Allée des Preux,Guenièvre des Îles
1935,Dîner de gala #9905,2019-11-22,184 Rue de la Paix,Guenièvre des Îles
1936,Festin des chevaliers #5151,2019-10-26,159 Chemin des Dames,Arthur du Lac
1937,Festin des chevaliers #4408,2016-10-14,61 Rue de la Paix,Guenièvre de Cornouailles
1938,Dîner de gala #3898,2021-10-13,129 Place d'Armes,Gauvain du Lac
1939,Souper d'apparat #5264,2022-05-06,48 Rue de la Paix,Gauvain Le Fay
1940,Festin des chevaliers #1798,2024-06-10,117 Boulevard du Roi,Tristan d'Orkney
1941,Festin des chevaliers #6252,2016-01-14,36 Place d'Armes,Gauvain de Cornouailles
1942,Dîner de gala #9636,2015-03-25,133 Allée des Preux,Guenièvre Le Fay
1943,Festin des chevaliers #4597,2023-03-03,8 Place d'Armes,Lancelot Pendragon
1944,Banquet royal #3103,2022-02-12,94 Place d'Armes,Lancelot Le Fay
1945,Déjeuner des preux #9280,2010-04-19,189 Allée des Preux,Arthur de Gaule
1946,Dîner de gala #3256,2008-11-18,47 Place d'Armes,Gauvain de Bretagne
1947,Souper d'apparat #6683,2009-04-16,138 Rue de la Paix,Lancelot d'Orkney
1948,Banquet royal #5449,2020-05-17,92 Avenue des Chevaliers,Iseult du Lac
1949,Déjeuner des preux #7147,2020-10-17,168 Boulevard du Roi,Arthur Le Fay
1950,Déjeuner des preux #9668,2022-11-02,160 Avenue des Chevaliers,Guenièvre de Cornouailles
1951,Festin des chevaliers #2748,2014-08-09,37 Rue de la Paix,Morgane de Gaule
1952,Banquet royal #7613,2019-04-02,1 Allée des Preux,Guenièvre de Cornouailles
1953,Agapes fraternelles #6707,2012-07-29,142 Place d'Armes,Arthur des Îles
1954,Dîner de gala #9392,2019-04-14,180 Allée des Preux,Perceval de Bretagne
1955,Déjeuner des preux #8962,2023-08-16,52 Boulevard du Roi,Perceval de Galles
1956,Souper d'apparat #5242,2022-11-07,36 Boulevard du Roi,Tristan de Gaule
1957,Festin des chevaliers #6391,2022-10-18,197 Boulevard du Roi,Guenièvre d'Orkney
1958,Souper d'apparat #239,2022-11-22,113 Avenue des Chevaliers,Lancelot Pendragon
1959,Déjeuner des preux #4420,2004-03-22,102 Place d'Armes,Morgane Le Fay
1960,Dîner de gala #8827,2023-05-17,197 Chemin des Dames,Arthur Pendragon
1961,Agapes fraternelles #3355,2016-07-11,150 Chemin des Dames,Tristan de Lyonesse
1962,Déjeuner des preux #9553,2008-11-04,30 Allée des Preux,Lancelot de Gaule
1963,Festin des chevaliers #1982,2009-06-20,165 Place d'Armes,Élaine de Lyonesse
1964,Déjeuner des preux #4130,2003-06-21,96 Boulevard du Roi,Morgane des Îles
1965,Souper d'apparat #7306,2017-10-04,12 Chemin des Dames,Morgane Le Fay
1966,Agapes fraternelles #7044,2021-11-20,160 Avenue des Chevaliers,Iseult de Cornouailles
1967,Agapes fraternelles #8285,2013-10-08,68 Place d'Armes,Morgane de Bretagne
1968,Festin des chevaliers #9750,2023-06-30,63 Chemin des Dames,Élaine d'Orkney
1969,Banquet royal #1961,2018-03-16,182 Allée des Preux,Morgane du Lac
1970,Agapes fraternelles #9067,2020-09-24,83 Boulevard du Roi,Guenièvre des Îles
1971,Déjeuner des preux #5363,2009-01-13,136 Boulevard du Roi,Arthur du Lac
1972,Dîner de gala #4948,2012-11-24,143 Boulevard du Roi,Tristan de Gaule
1973,Agapes fraternelles #8302,2020-07-09,161 Place d'Armes,Gauvain de Galles
1974,Banquet royal #2204,2021-04-15,41 Place d'Armes,Lancelot des Îles
1975,Déjeuner des preux #1149,2022-04-08,26 Avenue des Chevaliers,Guenièvre d'Orkney
1976,Agapes fraternelles #6560,2006-04-01,64 Place d'Armes,Arthur de Galles
1977,Festin des chevaliers #8474,2022-08-26,99 Boulevard du Roi,Tristan Le Fay
1978,Souper d'apparat #3408,2023-11-07,131 Boulevard du Roi,Arthur d'Orkney
1979,Festin des chevaliers #9751,2010-04-30,41 Place d'Armes,Morgane du Lac
1980,Agapes fraternelles #208,2010-03-03,97 Place d'Armes,Lancelot des Îles
1981,Festin des chevaliers #6057,2014-02-17,131 Boulevard du Roi,Tristan de Bretagne
1982,Agapes fraternelles #4536,2021-01-01,176 Boulevard du Roi,Perceval de Gaule
1983,Agapes fraternelles #762,2020-04-20,4 Boulevard du Roi,Lancelot de Cornouailles
1984,Dîner de gala #4748,2024-04-30,7 Chemin des Dames,Viviane Pendragon
1985,Déjeuner des preux #5297,2018-04-16,189 Allée des Preux,Tristan de Gaule
1986,Agapes fraternelles #9196,2012-10-18,83 Chemin des Dames,Élaine Pendragon
1987,Agapes fraternelles #6670,2010-02-24,166 Avenue des Chevaliers,Tristan du Lac
1988,Dîner de gala #340,2015-03-29,28 Boulevard du Roi,Élaine Le Fay
1989,Déjeuner des preux #4324,2014-02-20,9 Chemin des Dames,Élaine de Gaule
1990,Agapes fraternelles #6959,2014-07-03,136 Chemin des Dames,Viviane de Galles
1991,Déjeuner des preux #2454,2021-11-02,156 Avenue des Chevaliers,Iseult de Galles
1992,Dîner de gala #3087,2023-09-03,112 Rue de la Paix,Gauvain des Îles
1993,Festin des chevaliers #637,2008-05-02,6 Allée des Preux,Élaine des Îles
1994,Dîner de gala #8906,2015-10-24,99 Place d'Armes,Perceval Le Fay
1995,Souper d'apparat #9926,2014-10-01,32 Boulevard du Roi,Tristan de Galles
1996,Banquet royal #1744,2024-06-02,188 Place d'Armes,Gauvain des Îles
1997,Banquet royal #3711,2011-10-01,84 Avenue des Chevaliers,Guenièvre de Cornouailles
1998,Dîner de gala #4547,2011-04-01,175 Boulevard du Roi,Lancelot de Cornouailles
1999,Agapes fraternelles #1504,2013-05-20,75 Place d'Armes,Gauvain de Gaule
2000,Agapes fraternelles #1611,2021-11-19,108 Place d'Armes,Gauvain Pendragon
2001,Agapes fraternelles #7318,2016-11-12,120 Place d'Armes,Morgane de Galles
2002,Déjeuner des preux #995,2012-11-19,153 Boulevard du Roi,Gauvain de Bretagne
2003,Souper d'apparat #9169,2010-04-27,50 Avenue des Chevaliers,Iseult de Gaule
2004,Agapes fraternelles #4702,2019-02-07,65 Chemin des Dames,Lancelot de Lyonesse
2005,Festin des chevaliers #1508,2012-03-07,130 Place d'Armes,Gauvain de Bretagne
2006,Souper d'apparat #2314,2018-09-17,41 Avenue des Chevaliers,Lancelot d'Orkney
2007,Festin des chevaliers #577,2010-09-29,16 Rue de la Paix,Lancelot d'Orkney
2008,Banquet royal #5583,2017-11-22,170 Avenue des Chevaliers,Guenièvre d'Orkney
2009,Banquet royal #2216,2013-09-25,189 Chemin des Dames,Viviane Pendragon
2010,Banquet royal #727,2018-04-16,167 Avenue des Chevaliers,Gauvain du Lac
2011,Banquet royal #3020,2016-10-10,23 Allée des Preux,Arthur Le Fay
2012,Festin des chevaliers #1285,2017-04-28,68 Place d'Armes,Iseult Pendragon
2013,Agapes fraternelles #9514,2010-04-05,22 Avenue des Chevaliers,Élaine de Gaule
2014,Dîner de gala #1736,2021-06-05,131 Chemin des Dames,Lancelot de Bretagne
2015,Déjeuner des preux #7743,2020-03-11,166 Boulevard du Roi,Élaine de Gaule
2016,Déjeuner des preux #2381,2018-01-13,199 Place d'Armes,Tristan Pendragon
2017,Souper d'apparat #6006,2016-01-22,100 Chemin des Dames,Tristan de Gaule
2018,Banquet royal #8919,2018-04-06,75 Place d'Armes,Guenièvre Pendragon
2019,Agapes fraternelles #6938,2012-04-03,176 Place d'Armes,Iseult Pendragon
2020,Agapes fraternelles #6735,2018-04-30,65 Allée des Preux,Arthur de Galles
2021,Banquet royal #5743,2015-05-15,7 Avenue des Chevaliers,Guenièvre de Galles
2022,Dîner de gala #7562,2020-07-31,114 Boulevard du Roi,Gauvain de Bretagne
2023,Festin des chevaliers #3703,2023-03-30,137 Rue de la Paix,Viviane de Galles
2024,Dîner de gala #4504,2023-11-04,102 Avenue des Chevaliers,Arthur de Galles
2025,Déjeuner des preux #1367,2019-05-02,63 Allée des Preux,Élaine Le Fay
2026,Souper d'apparat #6373,2012-04-11,75 Place d'Armes,Lancelot de Cornouailles
2027,Banquet royal #6379,2008-04-07,153 Avenue des Chevaliers,Iseult de Cornouailles
2028,Agapes fraternelles #3533,2011-10-21,169 Place d'Armes,Viviane du Lac
2029,Dîner de gala #2894,2015-04-03,169 Allée des Preux,Arthur de Bretagne
2030,Déjeuner des preux #9594,2023-11-18,159 Chemin des Dames,Lancelot de Galles
2031,Festin des chevaliers #2049,2020-03-22,24 Allée des Preux,Guenièvre d'Orkney
2032,Déjeuner des preux #2547,2020-09-05,84 Allée des Preux,Gauvain Pendragon
